ID,EADC_IAC,FY,SIC,SALES,EMPLOYEES,PLANT_AREA,PRODUCTS,PRODUNITS,PRODLEVEL,PRODHOURS,NUMARS,SOURC_ELEC,USAGE_ELEC,COST_ELEC,USAGE_DEMD,COST_DEMD,ELECT_FEES,USAGE_NAT,COST_NAT,USAGE_LPG,COST_LPG,USAGE_FO1,COST_FO1,USAGE_FO2,COST_FO2,USAGE_FO4,COST_FO4,USAGE_FO6,COST_FO6,USAGE_COAL,COST_COAL,USAGE_WOOD,COST_WOOD,USAGE_PAPR,COST_PAPER,USAGE_OGAS,COST_OGAS,USAGE_OTHE,COST_OTHER,NRGCOSTTOT,TOT_WATER,COST_WATER,TOT_NHAZL,COST_NHAZL,TOT_HAZL,COST_HAZL,TOT_NHSW,COST_NHSW,TOT_HAZSW,COST_HAZSW,TOT_GASW,COST_GASW,WSTCOSTTOT,STATE,NAICS
TN0482,TN,1993,3724,7000000,106,90000,Industrial and airplane carburators,1,70000,2210,6,19064,1859906,117180,0,0,0,2677,14428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131608,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,
TN0481,TN,1993,2052,12000000,116,104000, Wafer Cookies,1,3000000,6240,5,22888,2233001,135614,0,0,0,24850,125833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261447,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0480,TN,1993,3532,15000000,75,46000,Hydraulic support systems for underground mines,1,7,3146,6,10292,1004103,58815,0,0,0,2966,15974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74789,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,
TN0479,TN,1993,2512,13000000,270,160000,Living Room Furniture,1,70000,2125,4,8183,798359,75479,0,0,0,0,0,1812,16582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92061,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0478,TN,1993,2325,12000000,345,73000,Production and finishing of denim apparel,1,1500000,8400,6,27497,2682591,147540,0,0,0,45551,277860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425400,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0477,TN,1993,3111,7000000,70,60000,Tanned Leather Hides,1,67000,4312,4,8078,788101,54061,0,0,0,5596,25235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79296,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0476,TN,1992,2261,19000000,250,0,"PRINTED,FINISHED FABRIC",6,225000,8400,6,126908,12381301,575112,0,0,0,298402,384704,0,0,0,0,0,0,0,0,0,0,448448,640720,0,0,0,0,0,0,0,0,1600536,0,0,0,0,0,0,0,0,0,0,0,0,0,GA,
TN0475,TN,1992,3714,28000000,159,0,BULK TRAILERS,1,800,4160,7,19376,1890387,106287,0,0,0,7048,32373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138660,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0474,TN,1992,2085,6000000,51,0,BOURBON WHISKEY,1,178000,2397,6,9562,932884,67886,0,0,0,41564,121547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189433,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,
TN0473,TN,1992,3089,45000000,420,0,PLASTIC PARTS,2,11000000,8736,8,185368,18084701,897366,0,0,0,7672,47554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944920,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0472,TN,1992,3429,3400000,73,0,FUNERAL CASKET TRIM,1,250000,4704,5,5440,530774,29800,0,0,0,6774,35492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65292,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,
TN0471,TN,1992,2337,5000000,307,0,UNIFORMS,1,700000,2250,6,13530,1320047,73985,0,0,0,0,0,0,0,0,0,2484,12776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86761,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,
TN0470,TN,1992,3532,32000000,151,0,CONSTRUCTION TOOLS,3,1500,8736,4,74748,7292497,356366,0,0,0,4200,22597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378963,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,
TN0469,TN,1992,2823,65000000,1425,0,RAYON AND COATED CLOTH,2,24000000,8736,8,6982,681125,51875,0,0,0,12606,71145,0,0,0,0,0,0,0,0,0,0,4000000,4811511,0,0,0,0,0,0,0,0,4934531,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0468,TN,1992,3452,25000000,317,0,COLD FORGED STEEL FASTEN,1,107862000,6000,6,58132,5671454,279455,0,0,0,19350,84225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363680,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0467,TN,1992,3264,12000000,182,0,CERAMIC CARRIERS ELEC.,1,1200000,4576,10,161320,15738570,769574,0,0,0,20200,82995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852569,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0466,TN,1992,2599,50000000,340,0,RESTAURANT FURNITURE,1,110000,6240,4,32841,3203986,224485,0,0,0,23185,137733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362218,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0465,TN,1992,2541,2400000,30,0,LAMINATED PLASTIC FURN.,1,8000,2080,6,2055,200469,13669,0,0,0,1252,8410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22079,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0464,TN,1992,3714,60000000,90,0,AUTO AIR FILTERS,1,660,3250,4,13533,1320340,77257,0,0,0,10471,58873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136130,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0463,TN,1992,2032,44000000,500,0,BOTTLED BEVERAGES,1,20000000,6000,4,133304,13005276,583623,0,0,0,209928,661270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244893,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0462,TN,1992,2657,14000000,117,0,PAPERBOARD CARTONS,2,24000000,6240,8,12329,1202814,78904,0,0,0,5843,36380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115284,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0461,TN,1992,2392,20000000,225,0,MOP YARN AND MOP HEADS,1,6000000,6000,9,62990,6145369,368961,0,0,0,3753,19807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388768,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0460,TN,1992,3089,5000000,55,0,PLASTIC EXTRUSIONS,2,4000000,6816,8,12840,1252638,66898,0,0,0,1126,6765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73663,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0459,TN,1992,3692,3500000,55,0,ALKALINE BATTERIES,1,750000,5760,6,60112,5864596,301218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301218,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0458,TN,1992,3691,100000000,250,0,BATTERIES,1,250000000,5760,4,149878,14622216,744578,0,0,0,15998,78896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823474,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0457,TN,1992,3363,32000000,340,0,ALUMINUM ENGINE CASTINGS,2,15200000,6000,5,187420,18284877,948566,0,0,0,170670,831959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780525,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0456,TN,1992,2086,140000000,127,0,BOTTLED BEVERAGES,1,12500000,6240,6,49252,4805100,291817,0,0,0,26208,126554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418371,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0455,TN,1992,2221,20000000,188,0,HIGH KNIT PILE FABRIC,6,16500,6000,8,49369,4816530,266713,0,0,0,10435,62483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329196,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0454,TN,1992,2051,19500000,250,0,BREAD AND BUNS,2,39000000,6240,7,26478,2583236,133774,0,0,0,34018,108923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242697,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0453,TN,1992,3292,75000000,533,0,AUTOMOTIVE BRAKE LININGS,3,14000,6204,4,227948,22238863,1134165,0,0,0,102052,308178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442343,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0452,TN,1992,2337,5000000,270,0,LADIES OUTERWARE,1,450000,2700,7,11374,1109613,66137,0,0,0,8380,42137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108274,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0451,TN,1992,2512,55000000,550,0,UPHOLSTERED FURNITURE,1,267000,3825,4,20431,1993259,116979,0,0,0,4959,29843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146822,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0450,TN,1992,3647,28000000,250,0,"FLASHERS,CIRCUIT BREAKER",1,27375000,6000,6,59809,5834994,325296,0,0,0,3105,18889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344185,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0449,TN,1992,2282,160000000,350,0,CARPET YARN,2,61000000,8568,7,278748,27194901,1328837,0,0,0,0,0,0,0,0,0,62807,344670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673507,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0448,TN,1992,3991,28000000,135,0,PAINT BRUSHES & ROLLERS,1,19900000,4420,5,18854,1839390,100958,0,0,0,2280,14008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114966,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0447,TN,1992,2844,100000000,475,0,FOOTCARE PRODUCTS,1,3300000,5460,4,79302,7736811,425112,0,0,0,9118,49251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474363,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0446,TN,1991,2325,41000000,170,0,DENIM PANTS,1,4800000,2880,6,8357,815358,54870,0,0,0,0,0,1858,17394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72264,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,
TN0445,TN,1991,3471,5000000,115,0,LIGHTING ASSEMBLIES,1,70000000,4420,9,3458,337339,28501,0,0,0,0,0,2758,23479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51980,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,
TN0444,TN,1991,2339,5600000,238,0,DENIM APPAREL,1,396000,2400,4,19674,1919402,125639,0,0,0,5303,22985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148624,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0443,TN,1991,2339,7000000,178,0,DENIM APPAREL,1,48000000,8232,6,21251,2073271,102537,0,0,0,55394,363437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465974,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0442,TN,1991,2297,15000000,325,0,NON-WOVEN FABRICS,2,42000000,8400,5,263201,25678195,1213966,0,0,0,30385,105297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319263,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,
TN0441,TN,1991,2392,50000000,650,0,"BLANKETS, BEDSPREADS",1,12120000,8232,9,226014,22050118,1029949,0,0,0,49675,225315,0,0,0,0,0,0,0,0,0,0,143220,200751,0,0,0,0,0,0,0,0,1456015,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,
TN0440,TN,1991,3089,20000000,250,0,PLASTIC GARMENT HANGERS,1,300000000,6000,5,125046,12199590,565953,0,0,0,4528,20795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586748,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,
TN0439,TN,1991,3411,60000000,150,0,STEEL AEROSOL CANS,1,84000000,7488,6,60398,5892439,283726,0,0,0,94128,347456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631182,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,
TN0438,TN,1991,3452,3000000,20,0,TUBULAR RIVETS,1,1000000000,6150,4,6020,587339,37481,0,0,0,3527,18055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55536,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,
TN0437,TN,1991,2421,9000000,84,0,ROUGH-CUT LUMBER,6,16,4709,6,25481,2485932,110596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15680,15680,126276,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,
TN0436,TN,1991,3995,6000000,200,0,HARDWOOD PARTS,6,1300,2250,8,33015,3220985,222550,0,0,0,8761,37877,0,0,0,0,5040,24840,0,0,0,0,0,0,185760,9000,0,0,0,0,0,0,294267,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0435,TN,1991,3496,5000000,90,0,METAL STAMPING,1,50000000,4394,9,7174,699883,44687,0,0,0,0,0,3252,30641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75328,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,
TN0434,TN,1991,2321,4000000,380,0,CHILDREN'S SPORTSWEAR,1,1080000,2185,7,9808,956917,56770,0,0,0,0,0,0,0,0,0,700,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60870,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,
TN0433,TN,1991,3949,12000000,80,0,BASEBALL BATS,1,912000,4800,6,12837,1252345,92859,0,0,0,8528,36986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129845,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0432,TN,1991,2431,6000000,115,0,UNFINISHED CABINET DOORS,1,750000,4875,5,49907,4868992,283193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882360,11930,0,0,0,0,0,0,295123,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,
TN0431,TN,1991,2013,22900000,293,0,PRE-COOKED FOOD PRODUCTS,2,13700000,5460,7,100839,9837925,497781,0,0,0,33772,148273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646054,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0430,TN,1991,3679,20000000,370,0,ELEC. ROTATING COMPONENT,1,13500,4080,13,75568,7372509,413263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413263,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,
TN0429,TN,1991,3559,7000000,74,0,HYDRAULIC PRESSES,1,200,2230,9,4185,408265,35981,0,0,0,1952,9448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45429,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,
TN0428,TN,1991,2426,12000000,153,0,DIMENSIONAL HARDWARE,2,14700000,4410,11,59803,5834408,268168,0,0,0,1498,6667,0,0,0,0,0,0,0,0,0,0,0,0,252000,194000,0,0,0,0,0,0,468835,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,
TN0427,TN,1991,3251,4000000,64,0,FACE BRICK,1,45000000,6240,7,34460,3361958,198339,0,0,0,116214,461783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660122,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,
TN0426,TN,1991,2011,30000000,180,0,"HAMS, SHOULDERS, SAUSAGE",2,20000000,5304,8,47837,4667058,198140,0,0,0,18392,84624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282764,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,
TN0425,TN,1991,2064,50000000,450,0,BOXED CHOCOLATE CANDY,2,23000000,4410,5,222171,21675264,1037559,0,0,0,66873,237565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275124,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0424,TN,1991,3545,50000000,445,0,DRILL CHUCKS,1,8000000,7344,9,110103,10741794,518517,0,0,0,14251,72602,0,0,0,0,1567,11182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602301,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,
TN0423,TN,1991,2421,2500000,21,0,ROUGH-CUT LUMBER,6,12500,2250,6,3274,319461,48102,0,0,0,2634,12200,0,0,0,0,0,0,0,0,0,0,0,0,688000,25000,0,0,0,0,0,0,85302,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,
TN0422,TN,1991,3639,30000000,216,0,GAS STORAGE TANKS,1,1632000,3760,11,55648,5429074,313461,0,0,0,73658,328153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641614,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0421,TN,1991,3714,12000000,130,0,ALUMINUM OIL COOLERS,1,48000,4250,9,39408,3844666,197464,0,0,0,30731,95817,3298,24120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317401,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0420,TN,1991,2329,15000000,400,0,SPORTING APPAREL,1,51000000,4845,10,51331,5007913,279952,0,0,0,5831,18646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298598,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0419,TN,1991,2711,30000000,600,0,NEWSPAPER,1,62000000,5824,8,58763,5733001,283700,0,0,0,2621,13586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297286,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0418,TN,1991,2311,46800000,300,0,"MEN'S SUITS,SPORTS COATS",1,312000,2160,12,29927,2919695,179634,0,0,0,18484,60190,0,0,0,0,1470,9345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249169,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0417,TN,1991,3552,17500000,150,0,CARPET PRODUCING MACHINE,1,60,4845,9,12731,1242087,80327,0,0,0,1922,10834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91161,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0416,TN,1990,3714,7000000,145,0,GAS BURNERS & MANIFOLDS,1,3000000,5640,6,16586,1618113,96569,0,0,0,3851,15732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112301,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0415,TN,1990,2311,20000000,300,0,PATTERNED FABRIC & TRIM,1,28000000,6204,6,42568,4152990,262886,0,0,0,15096,64390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327276,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0414,TN,1990,2311,70000000,925,0,MEN SUITS & SPORT COATS,1,700000,3995,8,32225,3143904,155234,0,0,0,24048,86111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241345,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,
TN0413,TN,1990,2251,14000000,156,0,LADIES HOSIERY,1,24000000,4125,5,17090,1667351,93717,0,0,0,0,0,0,0,0,0,16633,76428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170145,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,
TN0412,TN,1990,3672,40000000,900,0,PRINTED WIRING BOARDS,6,500,7200,6,352763,34415886,1517000,0,0,0,103524,314700,0,0,0,0,9800,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873700,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,
TN0411,TN,1990,2252,8000000,200,0,HOSIERY,1,12000000,6000,10,18908,1844666,113235,0,0,0,5186,25947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139182,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0410,TN,1990,3991,30000000,375,0,TOOTH & SCRUB BRUSHES,1,140000,6000,10,99096,9667937,506118,0,0,0,2483,15953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522071,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0409,TN,1990,3429,64000000,503,0,DOORLOCKS & HARDWARE,1,1800000,4000,9,66685,6505862,358567,0,0,0,35081,185425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543992,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0408,TN,1990,3312,75000000,250,0,CONCRETE REINFORCING BAR,3,250000,6120,4,1677575,163665888,6222035,0,0,0,510950,1563832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7785867,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0407,TN,1990,3494,12500000,67,0,PRESSURE PIPE COMPONENTS,3,4300,4165,10,17298,1687573,107241,0,0,0,9701,50976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158217,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0406,TN,1990,3552,3500000,85,0,METALLIC PARTS,1,140000,2168,11,23702,2312427,189307,0,0,0,5308,27658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216965,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,
TN0405,TN,1990,3271,1000000,15,0,CONCRETE BLOCKS,1,1200000,1650,5,1733,169109,11741,0,0,0,0,0,0,0,0,0,1680,8822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20563,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,
TN0404,TN,1990,2329,60000000,230,0,SWEAT SHIRTS & JACKETS,1,1500000,2210,10,7297,711899,52834,0,0,0,4150,23926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76760,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0403,TN,1990,3952,3500000,75,0,PENCIL LEADS,1,1800000,0,10,23069,2250586,124356,0,0,0,4515,22467,0,0,0,0,7039,32398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179221,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0402,TN,1990,3861,4500000,50,0,PHOTO ENLARGERS,1,150,2444,9,4356,424971,27594,0,0,0,524,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30487,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0401,TN,1990,2511,18000000,240,0,WOOD HOUSEHOLD FURNITURE,1,22800,8736,9,41961,4093787,197293,0,0,0,0,0,0,0,0,0,2354,13621,18667,64856,0,0,0,0,15414,12546,0,0,0,0,0,0,288316,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,
TN0400,TN,1990,2844,8000000,120,0,ALCOHOL PADS & IODINE,1,280000,4394,7,20704,2019930,106834,0,0,0,5670,27615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134449,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,
TN0399,TN,1990,2511,6100000,120,0,HARDWOOD CHAIRS & TABLES,1,85000,2167,10,17529,1710141,121258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,7849,0,0,0,0,0,0,129107,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0398,TN,1990,2451,24000000,220,0,MOBILE HOMES,1,2700,2000,7,14339,1398886,114917,0,0,0,0,0,0,0,0,0,5600,24373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139290,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0397,TN,1990,3714,100000000,180,0,AUTOMOTIVE DRIVE SHAFTS,1,1300000,6120,6,27445,2677608,153360,0,0,0,6286,34323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187683,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0396,TN,1990,2325,615000,300,0,DENIM JEANS,1,145000,2091,7,11737,1145076,51642,0,0,0,849,4669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56311,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,
TN0395,TN,1990,2652,15000000,93,0,PAPERBOARD PACKAGING,3,20000,5880,10,30011,2927902,166907,0,0,0,1748,10846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177753,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0394,TN,1990,2026,75000000,154,0,"MILK, CREAM, JUICES",5,312000,7488,9,77791,7589391,432957,0,0,0,22425,85110,0,0,0,0,536,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520745,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,
TN0393,TN,1990,2051,22000000,150,0,"BREAD, ROLLS AND BUNS",2,32000000,6240,8,23645,2306858,113634,0,0,0,46072,193107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306741,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0392,TN,1990,2426,8000000,104,0,HARDWOOD STRIP FLOORING,6,7500,2168,13,67652,6600235,373454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137600,112000,0,0,0,0,0,0,485454,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,
TN0391,TN,1990,3089,10000000,95,0,POLYETHYLENE CONTAINERS,2,83000000,8736,9,95455,9312720,449362,0,0,0,3663,15439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464801,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,
TN0390,TN,1990,3085,150000000,235,0,SOFT DRINK BOTTLES,2,100000,8736,7,556847,54326496,2740348,0,0,0,2748,14205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2754553,0,0,0,0,0,0,0,0,0,0,0,0,0,NC,
TN0389,TN,1990,3537,100000000,320,0,FORKLIFTS,1,7700,6240,7,62377,6085580,322557,0,0,0,15653,82190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404747,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,
TN0388,TN,1990,3499,14000000,54,0,LEAD WHEEL WEIGHTS,2,18000000,5106,11,37482,3656800,253754,0,0,0,0,0,0,0,0,0,3500,14762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268516,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,
